fervor,strongsubj,positive

festiv,strongsubj,positive

fet,strongsubj,negative

fiabl,weaksubj,positive

fiasc,strongsubj,negative

ficcion,weaksubj,negative

fictici,strongsubj,negative

fictici,weaksubj,negative

fidel,strongsubj,positive

fielment,strongsubj,positive

fin,strongsubj,positive

fing,strongsubj,negative

firm,strongsubj,negative

firm,strongsubj,positive

firmement,strongsubj,positive

firmez,strongsubj,positive

firmez,weaksubj,positive

flagrant,strongsubj,negative

floj,weaksubj,negative

flor,weaksubj,positive

floracion,weaksubj,positive

flu,weaksubj,positive

fobi,strongsubj,negative

fobic,strongsubj,negative

foment,strongsubj,positive

foraster,weaksubj,negative

forceje,strongsubj,negative

forj,weaksubj,negative

fortuit,strongsubj,positive

fortun,strongsubj,positive

fracas,strongsubj,negative

fragant,strongsubj,positive

fragil,weaksubj,negative

fragment,weaksubj,negative

franc,strongsubj,positive

franquez,weaksubj,positive

fraternal,weaksubj,positive

fraterniz,strongsubj,positive

fraudulent,weaksubj,negative

frenet,strongsubj,negative

fresc,weaksubj,positive

friament,strongsubj,negative

friccion,strongsubj,negative

fri,weaksubj,negative

frivol,strongsubj,positive

frivol,strongsubj,negative

frotis,weaksubj,negative

fructuos,weaksubj,positive

frust,strongsubj,negative

frustracion,strongsubj,negative

frustr,strongsubj,negative

frustrant,strongsubj,negative

fuert,strongsubj,positive

fuert,weaksubj,positive

pesim,strongsubj,negative

fug,weaksubj,negative

fug,strongsubj,negative

fugaz,weaksubj,negative

fugit,weaksubj,negative

fulmin,strongsubj,negative

funcional,weaksubj,positive

fundamental,weaksubj,negative

furi,strongsubj,negative

furios,strongsubj,negative

furios,weaksubj,negative

furor,strongsubj,negative

furtiv,weaksubj,negative

fustig,strongsubj,negative

galant,strongsubj,positive

ganabl,strongsubj,positive

ganador,strongsubj,positive

gananci,weaksubj,positive

gan,strongsubj,positive

nunc,weaksubj,negative

gang,strongsubj,positive

garant,weaksubj,positive

gener,strongsubj,positive

genial,weaksubj,positive

genial,strongsubj,positive

geni,strongsubj,negative

genocidi,strongsubj,negative

genuin,weaksubj,positive

glori,strongsubj,positive

glorific,strongsubj,positive

glorios,strongsubj,positive

golp,weaksubj,negative

gord,weaksubj,negative

goz,strongsubj,positive

graci,strongsubj,positive

graci,weaksubj,negative

gracios,strongsubj,positive

gracios,weaksubj,negative

grafic,strongsubj,negative

grand,weaksubj,positive

grandez,strongsubj,positive

grandios,strongsubj,negative

grappl,weaksubj,negative

gratif,strongsubj,positive

gratific,strongsubj,positive

gratitud,strongsubj,negative

gratitud,strongsubj,positive

gratuit,strongsubj,negative

gratuit,weaksubj,positive

grav,strongsubj,negative

gravement,strongsubj,negative

ayud,weaksubj,negative

pobr,weaksubj,negative

grial,weaksubj,positive

groser,strongsubj,negative

gust,strongsubj,positive

gustari,strongsubj,positive

gust,weaksubj,positive

gustos,strongsubj,positive

gutsy,strongsubj,positive

habil,strongsubj,positive

habil,weaksubj,positive

habilit,weaksubj,positive

hart,weaksubj,negative

hermos,strongsubj,positive

hermosur,weaksubj,positive

hostil,strongsubj,negative

huir,strongsubj,negative

improvis,strongsubj,negative

humild,strongsubj,negative

humill,strongsubj,negative

humor,strongsubj,positive

ideal,strongsubj,positive

ide,strongsubj,negative

imparcial,strongsubj,negative

impart,strongsubj,positive

implac,strongsubj,negative

implaus,strongsubj,negative

imprudent,strongsubj,negative

impudenc,strongsubj,negative

inacept,strongsubj,negative

inadapt,strongsubj,negative

inadvert,weaksubj,negative

inadvis,weaksubj,negative

inaguant,strongsubj,negative

inaptitud,strongsubj,negative

inarticulat,strongsubj,negative

inatac,strongsubj,positive

inautent,weaksubj,negative

incalcul,strongsubj,positive

incandescent,strongsubj,positive

incap,strongsubj,negative

incapacit,strongsubj,negative

incapaz,weaksubj,negative

incautious,strongsubj,negative

incaut,strongsubj,negative

inciert,weaksubj,negative

incisiv,strongsubj,positive

incit,strongsubj,negative

inclusiv,weaksubj,positive

inclus,weaksubj,positive

incobr,weaksubj,negative

incomod,strongsubj,negative

incompat,weaksubj,negative

incomplet,weaksubj,negative

incomprehens,strongsubj,negative

incomprehension,strongsubj,negative

incomprend,strongsubj,negative

inconceb,strongsubj,negative

inconclusiv,weaksubj,negative

inconclus,weaksubj,negative

incondicional,strongsubj,negative

incondicional,weaksubj,positive

incondicional,strongsubj,positive

inconsiderat,strongsubj,negative

inconsistenc,strongsubj,negative

inconst,strongsubj,negative

inconstitucional,weaksubj,negative

incontest,strongsubj,positive

incontrovert,strongsubj,positive

inconvenienc,strongsubj,negative

inconvenient,strongsubj,negative

incorrupt,strongsubj,positive

incred,strongsubj,positive

incredul,strongsubj,negative

increibl,strongsubj,negative

increibl,strongsubj,positive

incuestion,strongsubj,positive

inculcat,strongsubj,negative

incumpl,weaksubj,negative

incumpl,strongsubj,negative

indeb,strongsubj,negative

indebt,weaksubj,positive

indecency,strongsubj,negative

indecent,strongsubj,negative

indecision,strongsubj,negative

indecis,weaksubj,negative

indefatig,strongsubj,positive

indefens,strongsubj,negative

indefin,weaksubj,negative

indescrib,strongsubj,positive

indes,strongsubj,negative

indestruct,strongsubj,positive

indetermin,weaksubj,negative

indeterminat,weaksubj,negative

indiferent,strongsubj,negative

indigent,strongsubj,negative

indigent,weaksubj,negative

indign,strongsubj,negative

indigno d,strongsubj,negative

indiscern,weaksubj,negative

indiscrecion,strongsubj,negative

indiscret,strongsubj,negative

indiscrimin,strongsubj,negative

indiscut,strongsubj,positive

indiscut,weaksubj,positive

indispens,strongsubj,positive

indispon,weaksubj,negative

indispuest,strongsubj,negative

indisput,strongsubj,positive

indistint,weaksubj,negative

indistint,strongsubj,negative

individual,weaksubj,positive

indocument,weaksubj,negative

indolent,strongsubj,negative

indom,strongsubj,positive

indubit,strongsubj,positive

indud,strongsubj,positive

indulgent,strongsubj,positive

indulgent,weaksubj,positive

inefect,weaksubj,negative

ineficaci,strongsubj,negative

ineficaci,weaksubj,negative

ineficaz,strongsubj,negative

ineficaz,weaksubj,negative

ineficient,weaksubj,negative

inelig,weaksubj,negative

inelocuent,strongsubj,negative

inelud,strongsubj,negative

inept,strongsubj,negative

ineptitud,strongsubj,negative

inequ,strongsubj,negative

inequit,strongsubj,negative

inequivoc,strongsubj,positive

inerci,weaksubj,negative

inescap,strongsubj,negative

inescrupul,strongsubj,negative

inesencial,strongsubj,negative

inesper,strongsubj,negative

inesper,weaksubj,negative

inest,weaksubj,negative

inestim,strongsubj,positive

inevit,strongsubj,negative

inevit,weaksubj,negative

inexact,weaksubj,negative

inexcus,strongsubj,negative

inexistent,weaksubj,negative

inexor,strongsubj,negative

inexperient,weaksubj,negative

inexpert,weaksubj,negative

inexpert,weaksubj,positive

inexpi,strongsubj,negative

inexplic,strongsubj,negative

inexplic,weaksubj,negative

inextric,strongsubj,negative

infalibil,strongsubj,positive

infal,strongsubj,positive

infam,strongsubj,negative

infami,strongsubj,negative

infect,weaksubj,negative

infel,strongsubj,negative

infeliz,strongsubj,negative

inferior,strongsubj,negative

infernal,strongsubj,negative

infest,weaksubj,negative

infiel,strongsubj,negative

infiltr,weaksubj,negative

inflacion,weaksubj,negative

inflad,weaksubj,negative

inflam,strongsubj,negative

inflamatori,strongsubj,negative

inflex,strongsubj,negative

inflig,strongsubj,negative

influenci,strongsubj,positive

influyent,weaksubj,positive

inform,strongsubj,positive

inform,weaksubj,positive

infortuni,strongsubj,negative

infraccion,weaksubj,negative

infractor,strongsubj,negative

infriccion,strongsubj,negative

infring,strongsubj,negative

infructu,strongsubj,negative

infructu,weaksubj,negative

infund,strongsubj,negative

ingeni,strongsubj,positive

ingenu,strongsubj,negative

ingobern,strongsubj,negative

ingratitud,strongsubj,negative

ingrat,strongsubj,negative

inhabilit,weaksubj,negative

inhibicion,weaksubj,negative

inhib,weaksubj,negative

inhospital,strongsubj,negative

inhospit,strongsubj,negative

inhuman,strongsubj,negative

inicu,strongsubj,negative

inimagin,strongsubj,negative

iniqu,strongsubj,negative

injert,weaksubj,negative

injuri,strongsubj,negative

injust,strongsubj,negative

injustici,strongsubj,negative

injustific,strongsubj,negative

injustific,weaksubj,negative

inmacul,strongsubj,positive

inmovil,weaksubj,negative

inmund,strongsubj,negative

innecesari,weaksubj,negative

innov,weaksubj,positive

inocent,weaksubj,positive

inocu,strongsubj,positive

inofens,strongsubj,positive

inolvid,strongsubj,positive

inombr,strongsubj,negative

inoper,weaksubj,negative

inoportun,strongsubj,negative

inoxid,weaksubj,positive

inquiet,strongsubj,negative

inquietud,strongsubj,negative

inquietud,weaksubj,negative

inquisit,strongsubj,positive

insaci,strongsubj,negative

insalubr,weaksubj,negative

insan,strongsubj,negative

insatisfaccion,strongsubj,negative

insatisfactori,weaksubj,negative

insatisfech,strongsubj,negative

insegur,strongsubj,negative

insegur,weaksubj,negative

insensat,strongsubj,negative

insensibil,strongsubj,negative

insens,strongsubj,negative

insignif,weaksubj,negative

insignif,strongsubj,negative

insignific,weaksubj,negative

insincer,strongsubj,negative

insinu,strongsubj,negative

insinu,strongsubj,positive

insistent,weaksubj,positive

insistent,strongsubj,positive

insist,strongsubj,positive

insoci,strongsubj,negative

insolent,strongsubj,negative

insolvent,weaksubj,negative

insond,strongsubj,negative

insoport,strongsubj,negative

insopot,strongsubj,negative

insosten,strongsubj,negative

insosten,weaksubj,negative

inspir,strongsubj,positive

instar,strongsubj,positive

instig,strongsubj,negative

instruct,weaksubj,positive

instrumental,weaksubj,positive

insubordin,weaksubj,negative

insubstancial,strongsubj,negative

insuficient,weaksubj,negative

insufr,strongsubj,negative

insul,weaksubj,negative

insult,strongsubj,negative

insuper,weaksubj,negative

insurreccion,weaksubj,negative

insustancial,strongsubj,negative

intact,weaksubj,positive

integral,weaksubj,positive

integr,strongsubj,positive

inteligent,weaksubj,positive

inteligent,strongsubj,positive

intelig,strongsubj,positive

intencion,strongsubj,positive

interact,strongsubj,positive

interced,weaksubj,positive

inter,strongsubj,positive

interes,weaksubj,positive

interes,strongsubj,positive

interferent,weaksubj,negative

interfer,weaksubj,negative

intermitent,weaksubj,negative

interrump,weaksubj,negative

interrupcion,weaksubj,negative

intimid,weaksubj,negative

intim,strongsubj,positive

intimid,strongsubj,negative

intim,weaksubj,positive

intoler,strongsubj,negative

intoxic,weaksubj,negative

intranquil,strongsubj,negative

intransigent,strongsubj,negative

intrat,weaksubj,negative

intrepidez,strongsubj,positive

intrep,strongsubj,positive

intrig,strongsubj,positive

intrig,strongsubj,negative

intrinc,weaksubj,positive

intrusion,weaksubj,negative

intrus,strongsubj,negative

intuit,strongsubj,positive

inund,strongsubj,negative

inusual,weaksubj,negative

inutil,strongsubj,negative

invad,weaksubj,negative

invalid,strongsubj,negative

invalidez,strongsubj,negative

inval,strongsubj,negative

invalu,strongsubj,positive

invasion,weaksubj,negative

invasor,weaksubj,negative

invect,strongsubj,negative

invencibil,strongsubj,positive

invenc,strongsubj,positive

invent,strongsubj,positive

invent,weaksubj,positive

inviol,strongsubj,positive

involuntari,weaksubj,negative

invulner,strongsubj,positive

ira,strongsubj,negative

iron,strongsubj,negative

irracional,strongsubj,negative

irrazon,strongsubj,negative

irreconcili,strongsubj,negative

irredim,strongsubj,negative

irreflexion,strongsubj,negative

irreflex,strongsubj,negative

irreform,strongsubj,negative

irrefut,strongsubj,positive

irregul,weaksubj,negative

irregular,weaksubj,negative

irrelev,strongsubj,negative

irrepar,strongsubj,negative

irrepar,weaksubj,negative

irreplac,strongsubj,negative

irreprim,strongsubj,negative

irreproch,strongsubj,positive

irresist,strongsubj,positive

irresolubl,weaksubj,negative

irresolut,strongsubj,negative

irrespet,strongsubj,negative

irrespetu,strongsubj,negative

irrespons,strongsubj,negative

irrestrict,weaksubj,positive

irreverent,strongsubj,negative

irrevers,strongsubj,negative

irrit,strongsubj,negative

jactanci,strongsubj,negative

jactanci,strongsubj,positive

jad,strongsubj,negative

jiron,weaksubj,negative

jovial,strongsubj,positive

jubil,strongsubj,positive

jueg,weaksubj,negative

juguet,strongsubj,negative

jugueton,strongsubj,positive

juicio errone,strongsubj,negative

juicios,strongsubj,positive

jur,strongsubj,positive

jur,strongsubj,negative

justici,strongsubj,positive

justific,strongsubj,positive

justif,strongsubj,positive

just,strongsubj,positive

juvenil,weaksubj,negative

labori,strongsubj,positive

lacay,strongsubj,negative

ladron,strongsubj,negative

lagun,strongsubj,negative

lament,strongsubj,negative

lastim,strongsubj,negative

latent,strongsubj,negative

latig,strongsubj,negative

leal,weaksubj,positive

lealt,strongsubj,positive

legal,weaksubj,positive

legendari,weaksubj,positive

legitim,weaksubj,positive

lent,strongsubj,negative

lesion,weaksubj,negative

letal,weaksubj,negative

letarg,weaksubj,negative

levant,weaksubj,negative

lev,weaksubj,negative

liber,weaksubj,positive

liberal,weaksubj,positive

liber,strongsubj,positive

libert,strongsubj,positive

libertad,strongsubj,positive

libertinaj,strongsubj,negative

libertin,strongsubj,negative

libidin,strongsubj,negative

lid,weaksubj,positive

liger,weaksubj,positive

limit,weaksubj,negative

lim,strongsubj,negative

limpi,weaksubj,positive

limpiez,weaksubj,positive

lind,strongsubj,positive

lind,weaksubj,positive

liric,strongsubj,positive

lisi,strongsubj,negative

list,strongsubj,positive

liter,weaksubj,negative

litigi,strongsubj,negative

liv,strongsubj,negative

llamat,strongsubj,positive

llanur,weaksubj,positive

llen,strongsubj,positive

llor,strongsubj,negative

loabl,strongsubj,positive

loc,strongsubj,negative

locuaz,strongsubj,negative

locur,strongsubj,negative

logic,weaksubj,positive

logr,strongsubj,positive

logr,weaksubj,positive

luch,strongsubj,negative

luchador,strongsubj,positive

luch,weaksubj,negative

lucid,strongsubj,positive

luc,strongsubj,positive

lucrat,weaksubj,positive

lug,weaksubj,negative

lugubr,strongsubj,negative

luj,strongsubj,positive

lujos,strongsubj,positive

lumbr,weaksubj,positive

lumin,weaksubj,positive

lunatic,strongsubj,negative

lunat,strongsubj,negative

lustr,strongsubj,negative

lustr,strongsubj,positive

lustros,strongsubj,positive

macabr,strongsubj,negative

machist,strongsubj,negative

madur,weaksubj,positive

madurez,weaksubj,positive

maestr,strongsubj,positive

magi,strongsubj,positive

magic,strongsubj,positive

magistral,strongsubj,positive

magnanim,strongsubj,positive

magnet,weaksubj,positive

magnif,strongsubj,positive

magnificent,strongsubj,positive

magr,weaksubj,positive

majest,strongsubj,positive

majestu,strongsubj,positive

majestu,weaksubj,positive

maj,strongsubj,positive

mal,strongsubj,negative

malisim,strongsubj,negative

malcontent,strongsubj,negative

mald,strongsubj,negative

maldicion,strongsubj,negative

maldit,strongsubj,negative

malentend,strongsubj,negative

malest,strongsubj,negative

malevolent,strongsubj,negative

malevol,strongsubj,negative

malhechor,strongsubj,negative

malhumor,strongsubj,negative

malici,strongsubj,negative

malign,strongsubj,negative

malolient,strongsubj,negative

maltrat,weaksubj,negative

malv,strongsubj,negative

manch,strongsubj,negative

manch,weaksubj,negative

mandat,weaksubj,negative

manej,strongsubj,positive

manej,weaksubj,positive

man,strongsubj,negative

maniac,strongsubj,negative

manifiest,strongsubj,positive

maniobr,weaksubj,negative

manipul,weaksubj,negative

manipul,strongsubj,negative

maniqu,strongsubj,negative

manos,weaksubj,negative

mans,strongsubj,positive

maravill,strongsubj,positive

martiri,strongsubj,negative

masacr,strongsubj,negative

masacr,weaksubj,negative

matanz,strongsubj,negative

mat,weaksubj,negative

maton,strongsubj,negative

mayor,strongsubj,positive

mejor,weaksubj,positive

mejor de lo esper,strongsubj,positive

mejor,strongsubj,positive

melancol,strongsubj,negative

melodramat,strongsubj,negative

memor,strongsubj,positive

memor,weaksubj,positive

menospreci,strongsubj,negative

ment,weaksubj,negative

ment,strongsubj,negative

mentir,strongsubj,negative

mentir,weaksubj,negative

mentor,weaksubj,positive

mer,strongsubj,negative

merecedor,strongsubj,positive

merec,strongsubj,positive

merecid,strongsubj,positive

merit,strongsubj,positive

meritori,strongsubj,positive

mermel,weaksubj,negative

meticul,weaksubj,positive

mezquind,strongsubj,negative

mezquin,strongsubj,negative

mied,strongsubj,negative

miedos,strongsubj,negative

milagr,strongsubj,positive

milit,strongsubj,negative

mim,weaksubj,positive

min,strongsubj,negative

ministr,weaksubj,positive

minuci,weaksubj,positive

miop,strongsubj,negative

mir,weaksubj,positive

miser,strongsubj,negative

miseri,strongsubj,negative

misericordi,strongsubj,positive

misteri,strongsubj,negative

mistific,weaksubj,negative

mitin,strongsubj,positive

mit,strongsubj,negative

mocos,strongsubj,negative

moder,strongsubj,positive

modern,weaksubj,positive

modesti,weaksubj,positive

modest,weaksubj,positive

mof,strongsubj,negative

mohos,strongsubj,negative

mojigat,strongsubj,negative

molest,strongsubj,negative

molesti,strongsubj,negative

molest,weaksubj,negative

mon,strongsubj,negative

monoton,strongsubj,negative

monstru,strongsubj,negative

monstruos,strongsubj,negative

monumental,strongsubj,positive

moral,strongsubj,positive

moraliz,strongsubj,positive

morb,strongsubj,negative

mordaz,strongsubj,negative

moribund,strongsubj,negative

moribund,weaksubj,negative

mortal,weaksubj,negative

mortif,strongsubj,negative

mortific,strongsubj,negative

motiv,strongsubj,positive

mounstru,strongsubj,negative

muert,weaksubj,negative

mugr,strongsubj,negative

mugrient,strongsubj,negative

mult,weaksubj,negative

multipolariz,strongsubj,negative

mundan,strongsubj,negative

murmur,strongsubj,negative

antigu,strongsubj,negative

nad,strongsubj,negative

natural,weaksubj,positive

neced,strongsubj,negative

necesari,weaksubj,positive

necesit,strongsubj,negative

necesit,weaksubj,negative

neci,strongsubj,negative

negacion,strongsubj,negative

negacion,weaksubj,negative

neg,strongsubj,negative

neg,weaksubj,negative

negat,weaksubj,negative

negligent,strongsubj,negative

nervi,weaksubj,negative

nervi,strongsubj,negative

nervios,strongsubj,negative

neumat,weaksubj,negative

neurot,strongsubj,negative

neutraliz,weaksubj,positive

never,strongsubj,negative

ni�,strongsubj,positive

no,strongsubj,negative

nobl,strongsubj,positive

normal,weaksubj,positive

notabl,strongsubj,positive

notabl,weaksubj,positive

notori,strongsubj,negative

obedec,strongsubj,positive

obedient,strongsubj,positive

obertur,strongsubj,positive

obes,strongsubj,negative

objecion,strongsubj,negative

objet,strongsubj,negative

objet,weaksubj,positive

oblicu,weaksubj,negative

oblig,strongsubj,positive

oblig,strongsubj,negative

obligatori,weaksubj,negative

obliter,strongsubj,negative

obscen,strongsubj,negative

obsen,strongsubj,negative

obsesion,strongsubj,negative

obses,strongsubj,negative

obsolet,weaksubj,negative

obstacul,strongsubj,negative

obstin,strongsubj,negative

obstruccion,weaksubj,negative

obstru,weaksubj,negative

obtus,strongsubj,negative

obvi,strongsubj,negative

obvi,strongsubj,positive

ocasion,strongsubj,negative

ocup,weaksubj,negative

odi,strongsubj,negative

odios,strongsubj,negative

ofend,strongsubj,negative

ofens,weaksubj,negative

ofens,strongsubj,negative

ofici,strongsubj,negative

ole,strongsubj,positive

oliend,weaksubj,negative

olvid,strongsubj,negative

olvidadis,strongsubj,negative

olvid,strongsubj,positive

omin,strongsubj,negative

omision,weaksubj,negative

omit,weaksubj,negative

oner,strongsubj,negative

opin,weaksubj,positive

opinion,strongsubj,positive

oportun,strongsubj,positive

oportun,weaksubj,negative

oportun,weaksubj,positive

oposicion,strongsubj,negative

opresion,strongsubj,negative

opres,strongsubj,negative

opresor,strongsubj,negative

oprim,strongsubj,negative

optim,strongsubj,positive

optim,weaksubj,positive

opulent,weaksubj,positive

opulent,strongsubj,positive

ordal,strongsubj,negative

orden,strongsubj,positive

orden,weaksubj,positive

orden,strongsubj,negative

organizacion,strongsubj,positive

orgull,strongsubj,positive

orgull,strongsubj,negative

oro,weaksubj,positive

ostig,strongsubj,negative

pen,strongsubj,negative

pensat,strongsubj,positive

peor,strongsubj,negative

percanc,strongsubj,negative

perdedor,weaksubj,negative

perd,weaksubj,negative

perez,strongsubj,negative

perfeccion,strongsubj,positive

perfeccion,weaksubj,negative

perfect,strongsubj,positive

perjud,strongsubj,negative

perjudicial,weaksubj,negative

perplej,strongsubj,negative

perr,strongsubj,negative

persever,strongsubj,positive

persistent,strongsubj,negative

perspicaz,strongsubj,positive

persuad,strongsubj,positive

persuas,strongsubj,positive

pertinent,weaksubj,positive

perturb,strongsubj,negative

pervers,strongsubj,negative

perversion,strongsubj,negative

pervert,strongsubj,negative

pes,strongsubj,negative

pesad,strongsubj,negative

pesadill,strongsubj,negative

pierd,strongsubj,negative

plane,strongsubj,positive

posit,weaksubj,positive

potencial,weaksubj,positive

preferent,strongsubj,negative

presum,strongsubj,negative

problemat,strongsubj,negative

prudenci,weaksubj,positive

prudent,strongsubj,positive

puntual,weaksubj,positive

quej,strongsubj,negative

rebeld,strongsubj,negative

rechin,strongsubj,negative

reclam,weaksubj,positive

recomend,strongsubj,positive

recom,strongsubj,positive

recompens,weaksubj,positive

reconoc,weaksubj,positive

reforz,weaksubj,positive

reforz,strongsubj,positive

refuerz,strongsubj,positive

refut,strongsubj,positive

rega�,strongsubj,negative

regocij,weaksubj,positive

relaj,weaksubj,positive

relaj,strongsubj,negative

remuner,strongsubj,positive

rencor,strongsubj,negative

renieg,weaksubj,negative

renombr,strongsubj,positive

renov,weaksubj,positive

renov,strongsubj,negative

represali,strongsubj,negative

represal,strongsubj,negative

reproch,strongsubj,negative

repudi,strongsubj,negative

repugn,strongsubj,negative

repugn,weaksubj,negative

repulsion,weaksubj,negative

repuls,weaksubj,negative

resent,strongsubj,negative

respet,strongsubj,positive

respetu,strongsubj,positive

resplandec,strongsubj,positive

respons,strongsubj,negative

respons,strongsubj,positive

resuelv,strongsubj,positive

retorc,strongsubj,negative

retract,strongsubj,negative

retras,weaksubj,negative

retroaliment,strongsubj,positive

revolt,strongsubj,negative

ridiculiz,strongsubj,negative

ridicul,strongsubj,negative

rig,weaksubj,negative

roer,weaksubj,negative

rumor,strongsubj,negative

sabi,strongsubj,positive

sabidur,strongsubj,positive

sarcasm,strongsubj,negative

sarcast,strongsubj,negative

satisfech,strongsubj,positive

seduc,strongsubj,negative

seductor,strongsubj,positive

segur,strongsubj,positive

select,weaksubj,positive

sencill,weaksubj,positive

sencillez,strongsubj,positive

sensat,strongsubj,positive

sensibil,weaksubj,positive

sensibl,weaksubj,positive

sentimental,strongsubj,negative

sepulcr,strongsubj,negative

sepulcr,weaksubj,negative

seri,strongsubj,negative

seried,weaksubj,negative

seri,strongsubj,positive

sermon,strongsubj,negative

si,strongsubj,positive

signific,strongsubj,positive

simpat,strongsubj,negative

siniestr,strongsubj,negative

sobrenatural,strongsubj,positive

sobresalient,strongsubj,positive

sociabl,strongsubj,positive

sofistic,strongsubj,positive

sofoc,strongsubj,negative

solemn,weaksubj,negative

solidari,strongsubj,positive

sombri,strongsubj,negative

sonreir,strongsubj,positive

sonr,strongsubj,positive

sonrient,strongsubj,positive

soport,strongsubj,positive

sorprendent,strongsubj,positive

suav,weaksubj,negative

subestim,strongsubj,positive

subestim,strongsubj,negative

sublim,strongsubj,positive

sucied,weaksubj,negative

suci,weaksubj,negative

sue�,weaksubj,negative

suert,strongsubj,positive

suficient,weaksubj,positive

suic,weaksubj,negative

suicidi,weaksubj,negative

sup,strongsubj,positive

superficial,strongsubj,negative

superflu,strongsubj,negative

superior,strongsubj,positive

suplic,weaksubj,negative

suprem,strongsubj,positive

suscept,weaksubj,negative

suspicaz,strongsubj,negative

sutil,weaksubj,positive

sutilez,strongsubj,negative

tact,strongsubj,positive

talent,strongsubj,positive

tard,strongsubj,negative

tartamude,strongsubj,negative

tedios,strongsubj,negative

tedi,strongsubj,negative

temerari,strongsubj,negative

temer,strongsubj,negative

temibl,strongsubj,negative

temor,strongsubj,negative

temperamental,strongsubj,negative

templ,weaksubj,positive

templanz,weaksubj,positive

tenac,strongsubj,positive

tenaz,strongsubj,positive

tension,weaksubj,negative

tens,weaksubj,negative

terc,strongsubj,negative

ternur,strongsubj,positive

terribl,strongsubj,negative

terribl,strongsubj,positive

terror,strongsubj,negative

terrorif,strongsubj,negative

terror,weaksubj,negative

tesor,strongsubj,positive

testarud,strongsubj,negative

tetric,strongsubj,negative

tibi,strongsubj,negative

tiburon,strongsubj,negative

tiern,weaksubj,positive

timador,weaksubj,negative

timid,strongsubj,negative

timidez,strongsubj,negative

tim,strongsubj,negative

tiniebl,strongsubj,negative

tiran,strongsubj,negative

toler,strongsubj,positive

toler,weaksubj,positive

tont,strongsubj,negative

torment,strongsubj,negative

torment,weaksubj,negative

torp,strongsubj,negative

tortur,weaksubj,negative

tosc,strongsubj,negative

toxic,weaksubj,negative

trabaj,weaksubj,positive

tragedi,weaksubj,negative

tragic,strongsubj,negative

traicion,strongsubj,negative

traicioner,weaksubj,negative

traidor,strongsubj,negative

tramp,weaksubj,negative

trampos,strongsubj,negative

tranc,strongsubj,positive

tranquil,strongsubj,positive

tranquiliz,strongsubj,positive

transgresor,strongsubj,negative

transmit,strongsubj,positive

trastorn,strongsubj,negative

trastorn,weaksubj,negative

trat,weaksubj,positive

traum,strongsubj,negative

traumat,strongsubj,negative

traumatiz,strongsubj,negative

travies,strongsubj,negative

tremend,strongsubj,positive

trist,strongsubj,negative

tristement,strongsubj,negative

tristement,weaksubj,negative

tristez,strongsubj,negative

triunfal,strongsubj,positive

triunfant,strongsubj,positive

triunf,strongsubj,positive

turbi,weaksubj,negative

ultimatum,strongsubj,negative

ultim,strongsubj,positive

unic,weaksubj,positive

uniform,weaksubj,positive

union,strongsubj,positive

urgenci,strongsubj,negative

urgent,weaksubj,negative

util,strongsubj,positive

util,weaksubj,positive

vagabund,strongsubj,negative

vag,weaksubj,negative

valent,strongsubj,positive

valient,strongsubj,positive

valios,weaksubj,positive

valor,strongsubj,positive

valor,weaksubj,positive

vanguardi,strongsubj,positive

vanid,weaksubj,negative

venen,strongsubj,negative

venen,weaksubj,negative

vener,strongsubj,positive

vener,weaksubj,positive

